headword,entry_text,page,mode
papinkuku',"papinkuku' s. abuelo finado, viejo finado, antiguo. Ta'ser kuanta' papinkuku'lusa' laukdeklek wilaku ñamu. Cuando contaban, yo también a los abuelos finados les he escuchado cuando era niño. pariña (cast. fariña) s. fariña. Sha'sha Allisia pariña nu'tapalli yauku'latan. Doña Alicia está haciendo fariña para vender. sinón.: tu'lalu'. pasak s. centenar, ciento. Kulliker ala'pasak kekki luwantulek *pasanpalli wa'nasinanlusa', wa'naukta yamapa'tamu. Necesito cien soles para comprar platos de loza metálica y ollas. cf: ala'-pasak. pasala s. tijeral, vigas en forma de A que forman la base del techado. ¡Kencher' leikekla pasalakin! ¡Trae chullachaki caspi para hacer tijeral! pasala piperi'ek (lit. donde se apoya la pasala o tijeral) s. solera, palo que atravieza el frente y la espalda de la casa y que sirve de base para el tijeral. Silunan pasala piperi'ek. La antara caspi es donde se apoya el tijeral. sinón.: sullirek. pasana, pasanan s. chancador, instrumento grande para chancar yuca u otro tubérculo. Enka'u pasanan asu' teklada yapasantulek. Dame el chancador que quiero chancar este tubérculo piquimandi. *pasañi *pasanpalli",301,shi
pasanker',"pasanker' vi. ¡chanca (yuca u otro tubérculo)! ¡Pasanker', nu'an tada'lur'! ¡Chanca y después chapea! val.: pasanter'. *pasanpalli (*pasañi) vi. chancar yuca u otro tubérculo. Imicha pasañi ipa' paper'apalli. Emérita pasanta 300 chancó (yuca) y ya está guardando la masa chancada. val.: *pasantapalli. pasanta s. tacacho. Samer iyadeknen ketllek pasanta ka'lek. La manteca de pescado se come con tacacho de yuca. *pasantapalli (pasantulli) vt. chancar yuca u otro tubérculo. Enka'u pasanan asu' teklada yapasantulek. Dame el chancador que quiero chancar este tubérculo piquimandi. val.: *pasanpalli.",301,shi
pasanter',"pasanter' vt. ¡cháncalo (yuca o sachapapa)! ¡Nana mama'nta' pasanter'! ¡Esas yucas también cháncalas! val.: pasanker'. pasantulli *pasantapalli *pase'lli *paser'apalli *pasektapalli (*pasektulli) vt. 1) picar. Wa'dantek nana kusherwawa pasektulli La gallina le picó al chanchito. 2) flechar, hincar con flecha. Iriki etchek pasektulli wa'nalu'lek. Enrique picó al añuje con flecha. sinón.: *ekkuanpalli 1) .",302,shi
pasekter',"pasekter' vt. ¡pícalo! ¡pínchalo! ¡híncalo! ¡fléchalo! ¡Etchek pasekter'! ¡Píca al añuje! *pasektulli *pasektapalli pasen s. palo aletudo, especie de árbol de la selva. Nalalu'nanlusa' kuku'yu'wanan, pasen, tananwanan, tanchilun, melllun, pekwaser, llinan. Los arboles gruesos son cola de paucar caspi, palo aletudo, tananwanan, tornillo caspi, viento caspi, ana caspi y lupuna. *pasenkalli *pasenkapalli *pasenkapalli (*pasenkalli) vi. empollar, poner huevos. Manila wa'danteknen pasenkalli. La gallina de Manuela empolló. cf: *yansenkapalli; val.: a'pasenkapalli. *paser'apalli (*pasetlli;",302,shi
pase'lli,"*pase'lli; *paser'lli) vt. regar algo en el suelo, botar. Manila wa'dantek kadu'teknen pasetlli adekterkek. Manuela regó los cascarones de huevo de su gallina por el suelo para que la gente los rompa pisándolos.",302,shi
paser'ker',paser'ker' vt. ¡riégalo por el suelo! ¡régalo por el suelo! ¡Wa'dantek kadu'teknen paser'ker'! ¡Riega (rega) por el suelo el cascarón de huevo de la gallina! *paser'lli *paser'apalli *pasetlli *paser'apalli,302,shi
Paskua-duker,Paskua-duker s. marzo o abril. Paskuadukerkek i'na a'lektupidek ekketchetchuna'. En marzo/abril van a abrirl la 301 Paskuapi' escuela.,302,shi
Paskuapi',Paskuapi' adv. día de Pascua de Resurrección durante la Semana Santa. Kua sudetchek Paskuapi' muda'weklek. En la Pascua me voy a casar con mi conviviente. cf: -pi'1. *pasuñi *pasunpalli,303,shi
pasunker',"pasunker' vi. ¡atraca! ¡Pasunker' llishanak! ¡Atraca en el puerto! *pasunpalli (*pasuñi) vi. 1) pegarse, adherirse (insecto, animal, persona, objeto). Ilek pasuñi nana wisekla nalak. El achuni se pegó en el árbol de uvilla. Kirkak pasunpalli estampilla. La estampilla está pegada en la carta. Insenkuwi' pasunpalli pidekpik. La arañita está pegada encima de la casa. val.: *pasuntapalli. 2) atracar una embarcación. Wapur pasunkelli, nanek Miker yunchinkelli. La lancha vino a atracar, allí Miguel desembarcó. val.: *pasuntapalli. *pasuntapalli (*pasuntulli) vt. pegarse a algo o alguien. Chinchitekwekkek tekpa pasuntullun. En mi parte trasera de la rodilla se me pegó la garrapata (ha mordido). Dekñiñi' i'na lupa'-lupa' pa'api'ñi, pata'tapalli lalumekler pasunlantekta'su' malek. El yacupuma no camina por tierras secas, porque las hojas que caen de los árboles se le pegan en la planta de sus patas (y le impide caminar). cf: *perku'tapalli; val.: *pasunpalli 2) ; val.: *pasunpalli 1) . *pasuntulli *pasuntapalli",303,shi
pata-mutu',"pata-mutu' s. tapa de la cumbrera hecha de hoja de catirina, la parte mas alta del techo. Pidek iñer palli'pi ñisik, inpatameklek patamutu'lek. Cuando la casa está completamente techada, con el armayari se le tapa la cabeza. sinón.: atamutu'. pata'lli *pata'palli",303,shi
pata'palli,"*pata'palli (pata'lli) vi. 1) tocar. ¡Aner yapata'ta! ¡No lo toques! ¡Ilantulu' sekkiter', wilalusa' pati'npu'erkek. ¡Esconde la pólvora para que los niños no la toquen! val.: pata'tapalli 2) . 2) trabajar. Mariana pata'palli menminen. Mariana está trabajando en su chacra. sinón.: *saka'tapalli 1) .",303,shi
pata'tapalli,"pata'tapalli (pata'tulli) vi. 1) trabajar. Pulu pata'tapi'ñi, pelli. Pablo no trabaja, es perezoso. 2) tocar. Nana pata'ter' 302 wila pankanetchi'ñi, inapu'su' pata'tulli. Ese niño es travieso, por todas partes toca. val.: *pata'palli 1) . *kupinpata'tapalli",303,shi
pata'ter',pata'ter' vi. ¡trabaja! ¡Kupin pata'ter'! ¡Trabaja duro! pata'tulli pata'tapalli,304,shi
pata'tutek,"pata'tutek nom. trabajador, trabajadora. Asu' nainpañi'erkasu' pata'tuteklusa'. Estos recién casados son muy trabajadores. sinón.: saka'tutek.",304,shi
patala'ker',patala'ker' vi. ¡perfora! ¡Patala'ker' chintenna nu'tamak! ¡Perfora (madera) para que hagas escalera! *patala'lli *patala'palli,304,shi
patala'palli,*patala'palli (*patala'lli) vi. perforar. Sudawek patala'lli chintenna yanu'tan. Mi esposo perforó (madera) para hacer escalera.,304,shi
patala'tapalli,patala'tapalli (patala'tulli) vt. perforar. Sudawek nala patala'tulli chintenna yanu'tan. Mi esposo perforó la madera para hacer escalera.,304,shi
patala'ter',patala'ter' vt. ¡perfóralo! ¡Wananla patala'ter' chintenna nu'ta'mak! ¡Perfora la madera huana para que hagas escalera! patala'tulli patala'tapalli *patantapalli (*patantulli) vt. tapar. Wilalusa'ler wa'dantek tekka'pa'su' malek pilli'tanna' patantullina'. Los niños como le vieron a la gallina corriendo la agarraron y la taparon (en el canasto). ¡A'danker'! A'dan enchekpen dektunter' kupinlatu'pipen patanchi. ¡Péinate! Peinándote córtate el pelo (como cerquillo) para que tape tu frentón. sinón.: *atantapalli.,304,shi
patanter',patanter' vt. ¡cúbrelo! !Ukta patanter'! ¡Tapa la olla! *patantulli *patantapalli,304,shi
patek'apalli,*patek'apalli (*pateklli) vi. gatear (un bebe). Patek'apaseku ima awawek chimiñi. Cuando yo estaba gateando dice que mi mamá se murió.,304,shi
patekker',"patekker' vi. ¡gatea! *pateklli *patek'apalli *patenchapalli (patenchulli) vt. dar un puñete, puñetear. Nanaler patenchan paki'tulli. Él le mató de un solo puñetazo. Kankanweinpu'a'su'ler patenchulli sadinen. El malo le puñeteó a su esposa. Nakupilanta'sik patenchulli. Cuando estaba pasando le dieron un puñetazo. 303 paterka patenchulli *patenchapalli paterka s. teretaño, jaspeado, de varios colores, multicolor. ¡Paterka llinser'! ¡Píntalo jaspeado! (p.e. una tela)! paterkalun s. animal hembra de color jaspeado, teretaña. Nana wa'dantekwek paterkalun aku'tapalli. Esa mi gallina teretaña está poniendo. lun. paterkapen s. animal macho de color jaspeado, teretaño. Nana wa'dantekwek paterkapen wetlli. Ese mi gallo teretaño se ha perdido. pen2. patun s. pariente, familia. Asek kua patun a'ñi'nekta'la. Aquí no tengo ni siquiera un pariente. *patun-patun a'tapalli (*patun-patun a'tulli) vt. arrancar con machete una y otra raíz, arrancar repetidamente. Kuansitu Miker puñañin itek patun-patun a'tula'lli, nantapinpu' ipa'. Juan Miguel solamente está que arranca y arranca las raíces de los barbascos (uno y otro) porque ya no tiene fuerza. *patun-patun a'tulli *patunpatun a'tapalli *patuñi *patunpalli",304,shi
patunker',"patunker' vi. ¡arranca de raíz con machete! ¡Ipa' pawala'na, pawala'nan patunker' sawellipenlek! ¡Arranca de raíz con tu machete ya! *patunpalli (*patuñi) vi. arrancar de raíz con machete. -¿Ma'nen nu'tapala? -Patunpalek. ¿Qué estás haciendo? -Estoy arrrancado de raíz con machete. val.: *patuntapalli. *patuntapalli (*patuntulli) vt. arrancar de raíz con machete. Ya' patuntulek, puñañin itek. Ayer arranqué (de raíz) la raíz del barbasco. val.: *patunpalli.",305,shi
patunter',"patunter' vt. ¡arráncalo de raíz con machete! ¡Puñañin itek patunter! Inpawinseklli! ¡Arranca de raíz el barbasco! Se ha prendido (profundizado) mucho. *patuntulli *patuntapalli pawa s. marañón, cashu, especie de fruta. Asu' pawa wawapi tapa'lli. El marañón verde tiene sabor acre. cf: tanan-pawa1. tanan-pawa2",305,shi
pawa'nsu',"pawa'nsu' nom. mercadería, lo que falta. Pa'etchek Yurimawek pawa'nsu' mapa'tukunchek. Voy a ir a Yurimaguas a comprar mercadería.",305,shi
pawala'na,"pawala'na, pawala'nan s. 1) palo que se usa en la cumbrera del techo y la traspasa. Este palo se amarra *pawala'tapalli 304 para que el viento no se lleve la cumba. Dalatek ekdenpi u'chimu pawala'nanki. La pona con punta es buena para palo de cumbrera. sinón.: panwala'-mutu'. 2) timbina. Kua pawala'nan yadunkerkunek mu'su' ekka'dekweinpu'a'su'. Voy a buscar mi timbina pero que no tenga resina. sinón.: dekwala'na, dekwala'nan. *pawala'tapalli (*pawala'tulli) vt. atravezar algo con un palo, ensartar con un palo. Mikir pidekmutu'nen pawala'tulli. Miguel atravezó el palo de su cumba (parte más alta del techo).",305,shi
pawala'ter',"pawala'ter' vt. ¡sártalo! ¡ensártalo! ¡atraviésalo con un palo! ¡Nana wa'danteklusa' tenpun pawala'ter', piten'an ekpanter'! ¡A esas gallinas amárralas y sártalas con un palo, cárgalas al hombro y llévalas! *pawala'tulli *pawala'tapalli pawanala, pawannala s. tacarpo, instrumento para mover la tierra y sembrar, por ejemplo yuca. Nanentu' kenñala siyektulek, nanekla pawanala malek. Nu'su' tenmia'nsu'lek inyu'ta'kasu'. Primero se junta palo de yuca, después se consigue el tacarpo. Así comenzamos a plantar. sinón.: lelluna, lellunan 2) . *pawañi *pawanpalli",306,shi
pawanker',"pawanker' vi. ¡pica la tierra! ¡tacarpea! ¡Kulla, kenma pawanker', kui'na inyu'tetchek! ¡Julia, tú tacarpea, yo voy a plantar! *pawanpalli (*pawañi) vi. picar el suelo para plantar, tacarpear. Nana pawañi. Él picó el suelo para plantar. *pawantapalli (*pawantulli) vt. faltarle a uno algo, no alcanzarle a uno algo. Wapu'daper ñanna' uran pawantullina'. Como eran muchos les faltaba la comida. Nun yamapa'tulek kulliker i'na pawantulek. Quería comprar canoa pero no me alcanzó la plata. Shirwillu ilulennan pawantan tekkikerapilalli. Por falta de remedios Silverio está agravándose. *pawantulli *pawantapalli *pawe'chapalli *pawer'chapalli pawe'cher pawer'cher' *pawektapalli (pawektulli) vt. hincar sin penetrar, rasguñar. Mikir sankallinler pawektulli, a'duletchulli. A Miguel el garabato le hincó y le produjo 305 *pawer'chapalli pus. pawektulli *pawektapalli *pawer'chapalli (*pawetchapalli; *pawer'chulli;",306,shi
pawe'chapalli,*pawe'chapalli) vt. matar o extinguir una planta con lanza o pico. Mikirller pawetchulli asu' tanku. Miguel mató/extinguió (con un pico) el plátano. pawer'cher' (pawetcher;,307,shi
pawe'cher,"pawe'cher) vt. ¡mátalo con pico! ¡Sankallin pawetcher'! ¡Mata el garabato con pico! cf: lliwer'cher'. *pawer'chulli *pawer'chapalli *pawetchapalli *pawer'chapalli pawetcher pawer'cher' pawi s. calabaza muy grande y no-comestible que crece por la tierra y se usa como recipiente. Pawi metchusik malek, pekchinkak, aku'dektak, pamu'lek. Nu'tak ensik ekkadek aku'tudek nantekñik. La calabaza pawi cuando se madura se coge, se parte por la mitad, se la pone en el agua, se la lava. Después cuando se seca, se le echa lechecaspi en su fondo (para sellar los poros).",307,shi
pawi-mutu',"pawi-mutu' s. tallo de donde crecen las sogas del pawi. pekchinker' Pawimutuk kananek da'wan. En el tallo de la calabaza pawi encontré una culebra. cf: nutekmutu'tek. *pe'challi *petcha'palli *pe'chapalli *petcha'palli pe'chek perchek pe'cher' petcher' pe'chula petchula pe'chula-lada petchula-lada pe'chulapi petchulapi pe'chulu' petchulu' pek- v. > v. prefijo instrumental, acción ejecutada con fuerza. *pekdamerapalli; *peklunpalli; *pektek'apalli. pekchinkaker' pekchinker' *pekchinkalli *pekchinkapalli *pekchinkapalli (*pekchinkalli) vt. descuartizar. Kuansitu Miker panwala pekchinkapalli. Juan Miguel está descuaritzando la sachavaca. pekchinkapi adj. partido, descuartizado. Yurimawek uku'latapallina' wa'dantek pekchinkapi. En Yurimaguas venden gallina descuartizada. pi3 1) . pekchinker' (pekchinkaker') vt. ¡descuartízalo! ¡Laman pekchinker'! ¡Descuartiza la huangana! pekdalu'ker' 306 *pekdalli *pekdapalli",307,shi
pekdalu'ker',"pekdalu'ker' vt. ¡cóme la carne completamente! ¡Amaná', asu' uru pedkalu'ker'! ¡Tigre, cómele la carne del venado completamente! *pekdalu'lli *pekdalu'palli *pekdalu'palli (*pekdalu'lli) vt. comer un animal la carne de un cuerpo por completo. Dasu'la di'tulek siyuwa iseklli'laler pekdalu'lli. En la mañana maté un cascabel y las hormigas le comieron la carne por completo. lu'2. *pekdamelli *pekdamerapalli *pekdamerapalli (*pekdamelli) vt. partir, cortar en rajas. Yusha'wek pekdamelli di'wek. Mi hermano mayor (habla una mujer) cortó leña. pek-.",308,shi
pekdamerker',"pekdamerker' vt. ¡córtalo en pedazos o trozos! ¡pártelo! ¡Pekdamerker' asu' nala! ¡Corta este palo en trozos! *pekdapalli (*pekdalli) vt. 1) destruir, acabar algo. Kusherller pekdaitullun ketllu'wek. Nu'amu uklulu'wi'nek. El chancho me lo acabó mi yucal. Por eso ya no tengo masato. 2) exterminar, comer por completo. Nana anaka'ler pekdadeklli. Esa fiera les comió a todos. Dasu'la di'tulek siyuwa iseklli'laler pekdalu'lli. Ipa'lina lansi'sa', lanse'ñensa' pekkwa'palli. En la mañana maté una víbora cascabel y las hormigas comieron su carne. Ahora es puro hueso, su esqueleto nomás queda. *pekdelli *pekderapalli *pekderapalli (*pekdelli) vt. electrocutar. Matukuñiler enmu'pinen pekdelli. La anguila mama electrocutó al hombre. val.: *a'pekderapalli. *pekderchapalli (*pekderchulli) vi. sellársele los poros a la cerámica con leche caspi. Nana dekmayun ipa' pekderchulli. dekmanter. A esa tinaja ya se le han sellado los poros (con leche caspi). ¡Anda a traer agua!",308,shi
pekdercher',pekdercher' vt. ¡cierra tus poros (cerámica)! ¡sella tus poros (cerámica)! Ipa' pektantullen. ¡Pekdetcher'! Ya te apliqué leche caspi. ¡Cierra tus poros! *pekderchulli *pekderchapalli,308,shi
pekdu'ker',pekdu'ker' vt. ¡entiérralo! ¡Pekdu'ker' ukta nudekchinpu'kek! ¡Entierra la olla (hasta la mitad) para que no se rompa! 307 *pekdu'palli *pekdu'lli *pekdu'palli,308,shi
pekdu'palli,"*pekdu'palli (*pekdu'lli) vt. enterrar. Ukluka'sik, ali'lak kupin uktak pekdu'a'kasu' upellek. Cuando hierve (la bebida), se la echa en otra olla de barro grande que está enterrada (hasta la mitad). Pekduetchek ker' taku'pachin. Voy a enterrar la yuca para que no se haga negra. pekkankana s. peccangana, pucacaspi. U'neituntun pekkankana ker'itencha'llinerku diwekki. Un trozo grueso de peccangana me lo han traído para leña. *pekkiwañi *pekkiwanpalli *pekkiwanpalli (*pekkiwañi) vi. haber una señal de malagüero. Pudunalek kekki lli'tulli. Alakanter kuwirnumapu'wa' di'tetchuna'. Nu'an pekkiwanpalli. El arco apareció con el sol. A nuestro presidente lo van a matar. Por eso está habiendo esta señal de malagüero. Ñiñi'wek pekkiwañi. Iwa'tulli iyulatekwekkek. Mi perro hizo malagüero. Cavó en mi pampa. Dulli' kananek pekkiwan Cuando se encuentra a la serpiente dulli' es presagio de malagüero. *pekku'tapalli val.: *pekkiwantapalli. *pekkiwantapalli (*pekkiwantulli) vt. hacer malagüero a alguien. Ñiñi'wek pekkiwantullun, iwa'tan pidekwek iladawan. Mi perro me hizo malagüero, cavando frente a mi casa. val.: *pekkiwanpalli.",309,shi
pekkiwanter',pekkiwanter' vt. ¡hazle malagüero! *pekkiwantulli *pekkiwantapalli pekku'er' pekku'ker',309,shi
pekku'ker',"pekku'ker' (pekku'er') vi. 1) ¡sopla! ¡Ikersu' pekku'ker'! ¡Sopla fuerte! 2) ¡icárale! ¡Pekku'ker' wilawek a'iketchekllina'! ¡Icárale a mi hijo, le han hecho daño!",309,shi
pekku'palli,*pekku'palli 1) vi. soplar. Nana pekku'lli. Ella sopló. val.:,309,shi
pekku'tapalli.,"*pekku'tapalli. 2) vt. icarar silbando. Moikoler wilaweksha pekku'lli, kaluwi'pa'su' malek. Moisés le ha icarado a mi nieto porque estaba enfermo. cf: *ulen'apalli. *pekku'tapalli (*pekku'tulli) vt. soplar. Wilawek pekku'tulli kanchila', tashuñi. Mi hijo sopló la vela y se apagó. val.: *pekku'palli 1) . *pekkua'palli 308",309,shi
pekku'ter',pekku'ter' vt. ¡sóplalo! ¡Pekku'ter' kanchila'! ¡Sopla la candela! *pekku'tulli *pekku'tapalli *pekkua'lli *pekkua'palli,310,shi
pekkua'palli,"*pekkua'palli (*pekkua'lli) vi. yacer, estar echado. Dasu'la di'tulek siyuwa iseklli'laler pekdalu'lli. Ipa'lina lansi'sa', lansetñensa' pekkua'palli. En la mañana maté un cascabel y las hormigas le comieron la carne. Ahora es puro hueso su esqueleto nomás yace en el suelo. pekkuala s. iguana. Pekkuala wa'dantekwawa ka'apalli. La iguana come pollos.",310,shi
pekkuala-da'wan,pekkuala-da'wan s. iguana machaco. Pekkualada'wan illinsu' yunwalapilalli. La iguana machaco se arrastra haciendo ruido.,310,shi
pekkuer',"pekkuer' vi. ¡échate! ¡Lantekkek pekkuer'! ¡Échate a los pies de la cama! pekkupi nom. algo icarado. Lulenta'su'ler a'lata'lli damula pekkupi, la'inek'a'su'. El curandero le dio de probar sal icarada al que terminó de dietar. pi3 1) . pekla s. capillejo, especie de canasta provisional hecha de soga gruesa para cargar carne o frutos del monte, pacote (para empacotar la carne). Mañir nu'tulli pekla senñalameklek yapipek'an laman di'ta'su'. Manuel hizo capillejo con hoja de ungurahui para cargar la huangana que mató. *peklalañi *peklalanpalli *peklalanpalli (*peklalañi) vt. agujerear, broquear, hacer hueco sin herramienta. Lenmasun supi peklalan chipenñan aku'tulli. El suri alado agujereando el tallo del aguaje pone su huevo. Lusun peklalañi kerka'wek. La polilla agujereó mi libro. *peklalli *peklapalli *peklapalli (*peklalli) vi. cantar, silbar, croar, ladrar, aullar, hacer ruido un animal o un tunchi. Winsinsen peklapilantan nakulli. Ñiñi'walusa'ler ekpeklalli. El tunchi ha pasado silbando (cantando). Los perros le han ladrado. Ku'luluntek dasu'dekpilli' peklapalli kuru-kuru, kuru-kuru. La garza corocoro canta en las madrugadas ""coro-coro, corocoro"". Lu'lu' peklapalli wisunantetchu. El cotomono está aullando anunciando que va a haber inundación. 309 *peklatapalli Sennandekshek tu'laka' peklapalli. En la cocha la rana está croando. cf: takatek'apalli; val.: *peklatapalli; val.: *ekpeklapalli. *peklatapalli (*peklatulli) vt. llamar un animal o un tunchi. ¿Ma'nen a'ta' ñinchitetchek? Shaka'wa' enpu'nipa' lertapalli, sik sik sik peklatapallun. ¿Qué cosa voy a saber? La chicua mucho está saltando de rama en rama, me está llamando ""sic sic sic"". val.: *peklapalli. peklatek nom. ladrador, perro que ladra mucho. Ñiñi'wawek peklatek. Mi perro es ladrador.",310,shi
